"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098016","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.micro","RunInstances","333974291","0.106 CNY per On Demand Linux t2.micro Instance Hour","2019/01/01 00:00:00","2019/01/31 23:59:59","49.972779","","CNY","5.297115","0.0","0.000000","None","5.297115"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098017","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-LCUUsage","LoadBalancing:Network","333978151","0.072 CNY per used Network load balancer capacity unit-hour (or partial hour)","2019/01/01 00:00:00","2019/01/31 23:59:59","0.00641727","","CNY","0.000462","0.0","0.000000","None","0.000462"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098018","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-NatGateway-Hours","NatGateway","333976376","0.427 CNY per NAT Gateway Hour","2019/01/01 00:00:00","2019/01/31 23:59:59","1170.0","","CNY","499.590000","0.0","0.000000","None","499.590000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098019","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-ElasticIP:IdleAddress","","333977335","0.000 CNY per Elastic IP address not attached to a running instance for the first hour","2019/01/01 00:00:00","2019/01/31 23:59:59","1.0","","CNY","0.000000","0.0","0.000000","None","0.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098020","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.medium","RunInstances","333974890","0.426 CNY per On Demand Linux t2.medium Instance Hour","2019/01/01 00:00:00","2019/01/31 23:59:59","98.643333","","CNY","42.022060","0.0","0.000000","None","42.022060"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098021","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-DataProcessing-Bytes","LoadBalancing","333973955","0.072 CNY per GB Data Processed by the LoadBalancer","2019/01/01 00:00:00","2019/01/31 23:59:59","0.00023361","","CNY","0.000017","0.0","0.000000","None","0.000017"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001554098022","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:t2.small","RunInstances:0002","333974238","0.275 CNY per On Demand Windows t2.small Instance Hour","2019/01/01 00:00:00","2019/01/31 23:59:59","14.154168","","CNY","3.892396","0.0","0.000000","None","3.892396"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001558109213","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSIoT","AWS IoT","Amazon Web Services, Inc.","CNN1-RegistryAndShadowOperations","","222372097","12.44  per million Device Registry and Device Shadow operations","2019/01/01 00:00:00","2019/01/31 23:59:59","1.0","","CNY","0.000012","0.0","0.000000","None","0.000012"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001561074564","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-BoxUsage:m3.large","RunInstances:0002","333973983","1.953 CNY per On Demand Windows m3.large Instance Hour","2019/01/01 00:00:00","2019/01/31 23:59:59","178.521112","","CNY","348.651732","0.0","0.000000","None","348.651732"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001563024599","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Web Services, Inc.","CNN1-ES:GP2-Storage","ESDomain","294603691","1.007 CNY per GB-month of general purpose provisioned storage - CNN1","2019/01/01 00:00:00","2019/01/31 23:59:59","2.63440856","","CNY","2.652849","0.0","0.000000","None","2.652849"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001563024600","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Web Services, Inc.","CNN1-ESInstance:m4.large","ESDomain","294603705","1.616 CNY per m4.large.elasticsearch instance hour (or partial hour) - CNN1","2019/01/01 00:00:00","2019/01/31 23:59:59","115.0","","CNY","185.840000","0.0","0.000000","None","185.840000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001571239202","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonRDS","Amazon Relational Database Service","Amazon Web Services, Inc.","CNN1-RDS:ChargedBackupUsage","","250842262","CNY 0.580 per additional GB-month of backup storage exceeding free allocation","2019/01/01 00:00:00","2019/01/31 23:59:59","0.64262536","","CNY","0.372723","0.0","0.000000","None","0.372723"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001585052928","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CNN1-DataProcessing-Bytes","PutLogEvents","347852726","First 5GB per month of log data ingested is free.","2019/01/01 00:00:00","2019/01/31 23:59:59","0.60166729","","CNY","0.000000","0.0","0.000000","None","0.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001585052929","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CNN1-CW:AlarmMonitorUsage","","347852729","0.000 CNY per alarm metric month - first 10 alarm metrics","2019/01/01 00:00:00","2019/01/31 23:59:59","7.87186368","","CNY","0.000000","0.0","0.000000","None","0.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001585052930","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CNN1-CW:Requests","","347852722","0.000 CNY per request - first 1,000,000 requests","2019/01/01 00:00:00","2019/01/31 23:59:59","89333.0","","CNY","0.000000","0.0","0.000000","None","0.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001585052931","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CNN1-TimedStorage-ByteHrs","","347852724","2.66 CNY per GB-mo of log storage - China (Beijing)","2019/01/01 00:00:00","2019/01/31 23:59:59","0.00150071","","CNY","0.003992","0.0","0.000000","None","0.003992"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001585052932","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CNN1-CW:MetricMonitorUsage","","347852731","0.000 CNY per metric-month - first 10 metrics","2019/01/01 00:00:00","2019/01/31 23:59:59","7.67338346","","CNY","0.000000","0.0","0.000000","None","0.000000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001586420210","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","CNN1-ReadCapacityUnit-Hrs","CommittedThroughput","304289427","CNY 0.00116 per hour for units of read capacity","2019/01/01 00:00:00","2019/01/31 23:59:59","15.0","","CNY","0.017400","0.0","0.000000","None","0.017400"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001586420211","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","CNN1-WriteCapacityUnit-Hrs","CommittedThroughput","304289426","CNY 0.0058 per hour for units of write capacity","2019/01/01 00:00:00","2019/01/31 23:59:59","15.0","","CNY","0.087000","0.0","0.000000","None","0.087000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001583888784","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","CNN1-Requests-Tier4","","332467046","PAR_AXL_FY2018-APNPartnerAccelProject:2500","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-4.930201","0.000000","None","-4.930201"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001583888800","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonRDS","Amazon Relational Database Service","Amazon Web Services, Inc.","CNN1-RDS:ChargedBackupUsage","","250842262","PAR_AXL_FY2018-APNPartnerAccelProject:2500","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-67.485927","0.000000","None","-67.485927"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001583888795","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSStorageGateway","AWS Storage Gateway","Amazon Web Services, Inc.","CNN1-Uploaded-Bytes","","19083357","PAR_AXL_FY2018-APNPartnerAccelProject:2500","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-0.047811","0.000000","None","-0.047811"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001583888783","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSIoT","AWS IoT","Amazon Web Services, Inc.","CNN1-RegistryAndShadowOperations","","222372097","PAR_AXL_FY2018-APNPartnerAccelProject:2500","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-0.000012","0.000000","None","-0.000012"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001583888786","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CNN1-TimedStorage-ByteHrs","","347852724","PAR_AXL_FY2018-APNPartnerAccelProject:2500","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-0.003992","0.000000","None","-0.003992"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001583888782","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CNN1-LCUUsage","LoadBalancing:Application","333972585","PAR_AXL_FY2018-APNPartnerAccelProject:2500","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-2968.742533","0.000000","None","-2968.742533"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001583888802","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSCloudTrail","AWS CloudTrail","Amazon Web Services, Inc.","CNN1-DataEventsRecorded","","206642495","PAR_AXL_FY2018-APNPartnerAccelProject:2500","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-1.103037","0.000000","None","-1.103037"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001583888804","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonES","Amazon Elasticsearch Service","Amazon Web Services, Inc.","CNN1-ES:GP2-Storage","ESDomain","294603691","PAR_AXL_FY2018-APNPartnerAccelProject:2500","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-188.492849","0.000000","None","-188.492849"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001583888781","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CNN1-CloudFront-Out-Bytes","","220021325","PAR_AXL_FY2018-APNPartnerAccelProject:2500","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-1.827344","0.000000","None","-1.827344"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001583888794","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSLambda","AWS Lambda","Amazon Web Services, Inc.","CNN1-Request","","201820709","PAR_AXL_FY2018-APNPartnerAccelProject:2500","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-0.150276","0.000000","None","-0.150276"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001583888814","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AWSConfig","AWS Config","Amazon Web Services, Inc.","CNN1-ConfigurationItemRecorded","","301331629","PAR_AXL_FY2018-APNPartnerAccelProject:2500","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-268.240000","0.000000","None","-268.240000"
"166540560","936669166135","936669166135","LinkedLineItem","5200000001583888793","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","CNN1-ReadCapacityUnit-Hrs","CommittedThroughput","304289427","PAR_AXL_FY2018-APNPartnerAccelProject:2500","2019/01/01 00:00:00","2019/01/31 23:59:59","0.0","","CNY","0.0","-0.104400","0.000000","None","-0.104400"
"166540560","936669166135","","CBRounding","CBRounding:166540560","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","","","","","","","所有关联账户的总额与发票总额存在 CNY -0.000002 的差额。","","","","","CNY","-0.000002","","","","-0.000002"
"166540560","936669166135","","InvoiceTotal","InvoiceTotal:166540560","2019/01/01 00:00:00","2019/01/31 23:59:59","2019/02/03 00:22:24","","","","","","","","","","","发票 166540560 的总额","","","","","CNY","4040.22","-3501.12","32.350000","","571.45"
"","936669166135","936669166135","AccountTotal","AccountTotal:936669166135","2019/01/01 00:00:00","2019/01/31 23:59:59","","","","","","","","","","","","关联账号 936669166135 () 的总额","","","","","CNY","8796.109627","-8257.009623","32.350000","","571.450004"
"","936669166135","","StatementTotal","StatementTotal","2019/01/01 00:00:00","2019/01/31 23:59:59","","","","","","","","","","","","2019/01/01 00:00:00 - 2019/01/31 23:59:59 期间内的对账单总额是","","","","","CNY","8796.08","-8256.98","32.350000","","571.45"
